,LSOA11CD,Region,Local Authority name,Score,score_normalized,LSOA21CD,oa21cd,Classification Name,Urban Rural Classification
1149604,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149605,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149606,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149607,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149608,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149609,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149610,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149611,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149612,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149613,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149614,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149615,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149616,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149617,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096671,Families and Later Life ,Rural village and dispersed in a sparse setting
1149618,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149619,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149620,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149621,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149622,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149623,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149624,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149625,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149626,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149627,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149628,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149629,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149630,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149631,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149632,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149633,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149634,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149635,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149636,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149637,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149638,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149639,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149640,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149641,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149642,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149643,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096669,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149644,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149645,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149646,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149647,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096670,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149648,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096670,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149649,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149650,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096670,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149651,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149652,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149653,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096678,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149654,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149655,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096670,Pre-Retirement Spacious Living ,Rural village and dispersed in a sparse setting
1149656,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149657,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149658,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149659,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149660,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149661,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149662,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1149663,E01019127,North West,Allerdale,86.6,4.68,E01019127,E00096677,Retirement Spacious Living,Rural village and dispersed in a sparse setting
1156659,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097185,Families and Later Life ,Rural town and fringe
1156660,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156661,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156662,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097181,Industry Associations ,Rural town and fringe
1156663,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097181,Industry Associations ,Rural town and fringe
1156664,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097181,Industry Associations ,Rural town and fringe
1156665,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097181,Industry Associations ,Rural town and fringe
1156666,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097181,Industry Associations ,Rural town and fringe
1156667,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097186,Industry Associations ,Rural town and fringe
1156668,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097186,Industry Associations ,Rural town and fringe
1156669,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097181,Industry Associations ,Rural town and fringe
1156670,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097186,Industry Associations ,Rural town and fringe
1156671,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097181,Industry Associations ,Rural town and fringe
1156672,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097185,Families and Later Life ,Rural town and fringe
1156673,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097185,Families and Later Life ,Rural town and fringe
1156674,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097182,Industry Associations ,Rural town and fringe
1156675,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097182,Industry Associations ,Rural town and fringe
1156676,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097182,Industry Associations ,Rural town and fringe
1156677,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156678,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156679,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156680,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156681,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156682,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156683,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097182,Industry Associations ,Rural town and fringe
1156684,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156685,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097186,Industry Associations ,Rural town and fringe
1156686,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097186,Industry Associations ,Rural town and fringe
1156687,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097185,Families and Later Life ,Rural town and fringe
1156688,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097182,Industry Associations ,Rural town and fringe
1156689,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156690,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156691,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097185,Families and Later Life ,Rural town and fringe
1156692,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097184,Families and Later Life ,Rural town and fringe
1156693,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097186,Industry Associations ,Rural town and fringe
1156694,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097185,Families and Later Life ,Rural town and fringe
1156695,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097186,Industry Associations ,Rural town and fringe
1156696,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097185,Families and Later Life ,Rural town and fringe
1156697,E01019227,North West,Carlisle,86.4,4.6,E01019227,E00097185,Families and Later Life ,Rural town and fringe
1165718,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165719,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165720,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097831,Communal Retirement Living ,Rural town and fringe
1165721,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165722,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097827,Retirement Spacious Living,Rural town and fringe
1165723,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165724,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165725,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165726,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097827,Retirement Spacious Living,Rural town and fringe
1165727,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097827,Retirement Spacious Living,Rural town and fringe
1165728,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097831,Communal Retirement Living ,Rural town and fringe
1165729,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097831,Communal Retirement Living ,Rural town and fringe
1165730,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097827,Retirement Spacious Living,Rural town and fringe
1165731,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097831,Communal Retirement Living ,Rural town and fringe
1165732,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097831,Communal Retirement Living ,Rural town and fringe
1165733,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097831,Communal Retirement Living ,Rural town and fringe
1165734,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097827,Retirement Spacious Living,Rural town and fringe
1165735,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165736,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165737,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097827,Retirement Spacious Living,Rural town and fringe
1165738,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097827,Retirement Spacious Living,Rural town and fringe
1165739,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165740,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097831,Communal Retirement Living ,Rural town and fringe
1165741,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165742,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165743,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165744,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165745,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165746,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165747,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165748,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165749,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165750,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165751,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165752,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165753,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165754,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165755,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165756,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165757,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165758,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165759,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165760,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165761,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165762,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165763,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165764,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165765,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165766,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165767,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165768,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097827,Retirement Spacious Living,Rural town and fringe
1165769,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165770,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165771,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165772,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165773,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165774,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165775,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165776,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165777,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165778,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165779,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165780,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165781,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165782,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165783,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165784,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165785,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165786,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165787,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165788,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165789,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165790,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165791,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165792,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165793,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165794,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165795,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165796,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165797,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165798,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165799,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165800,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165801,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165802,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165803,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165804,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165805,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165806,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097828,Retirement Pockets ,Rural town and fringe
1165807,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165808,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165809,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165810,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165811,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165812,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165813,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165814,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165815,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165816,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165817,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165818,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165819,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165820,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165821,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165822,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165823,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165824,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165825,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165826,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097831,Communal Retirement Living ,Rural town and fringe
1165827,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165828,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165829,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097826,Communal Retirement Living ,Rural town and fringe
1165830,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097830,Communal Retirement Living ,Rural town and fringe
1165831,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165832,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165833,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165834,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165835,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165836,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165837,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165838,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165839,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165840,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165841,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165842,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165843,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165844,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165845,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165846,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165847,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165848,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165849,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165850,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165851,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165852,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165853,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165854,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1165855,E01019354,North West,South Lakeland,86.8,4.76,E01019354,E00097819,Retirement Pockets ,Rural town and fringe
1200600,E01019888,South West,East Devon,87.0,4.84,E01019888,E00100638,Retired Seniors ,Rural town and fringe
